Item,Amount,Value
زجاج مأمون مقسى / ممدد / مقطع لاغراض اخرى,51.1,ألف دولار
مرايا زجاجيه بدون اطر,50.0,ألف دولار
اصناف مماثله غير مزخرفه اساسها الجبس,49.9,ألف دولار
جبن أبيض ثلاجه أو جبن قريش أو جبن فيتا,48.7,ألف دولار
طماطم محفوظه بكاملها فى مواد أخرى,47.2,ألف دولار
سماد كبريتات البوتاسيوم فى عبوات أكثر من 10 كج,45.2,ألف دولار
غساله لاتزيد عن 10 كجم منزليه (فول اتوماتيك),43.9,ألف دولار
خلاصات اوارواح او مركزات من بدائل البن,42.9,ألف دولار
ادوات منزليه من الالومنيوم خاصه بالمطبخ,41.9,ألف دولار
غيرها من الادوات والاجهزة المستخدمة فى الطب او الجراحة او لطب الاسنان  او للطب البيطرى,40.3,ألف دولار
نشا ذره,36.9,ألف دولار
اصناف مقولبه او مضغوطه من عجينه الورق,36.3,ألف دولار
منتجات متنوعه نباتيه للغذاء,35.7,ألف دولار
مستحضرات اخرى للتعطير او التجميل او الزينة غير مذكورة ولا داخلة فى   مكان اخر,35.6,ألف دولار
سيارات ركوب سعة محركها من 1500 سم إلى 3000 سم,35.4,ألف دولار
"ادوات من خزف زجاجى من النوع المستعمل للمائدة ,للمطبخ التواليت والمكتب وللتزيين داخل المنازل",34.5,ألف دولار
غيرها من مستحضرات للتجميل او للتطريه ومستحضرات للعنايه بالبشره,32.6,ألف دولار
قوارير وزجاجات واوانى وجرار وامبولات وغيرها من الاوعية من الزجاج من النوع المستعمل فى نقل اوتعبئة السلع,32.5,ألف دولار
الوان سطحية مائية من النوع المستعمل فى تشطيب  الجلود,32.1,ألف دولار
بياضات المائدة وبياضات المطابخ من المناشف او الاقمشة الوبرية المماثلة من قطن,31.3,ألف دولار
مجففات محضره,30.4,ألف دولار
زيت بذره الكتان على حالته الخام,28.9,ألف دولار
سلك المواعين,27.0,ألف دولار
قنينة كانيولا وادوات مماثلة,25.7,ألف دولار
مستحضرات لتعطير الغرف او لازاله الروائح الكريهه منها,25.5,ألف دولار
لوبيا مجففه ومفصصه ومعبأه,25.2,ألف دولار
برغل وسميد من حنطة القمح,23.7,ألف دولار
بازلياء مجففه ومفصصه ومعبأه,23.4,ألف دولار
امواس و شفرات للحلاقه,23.3,ألف دولار
شيكولاته شرب جافه,22.5,ألف دولار
حبوب الكوبرا أو تقاوى برسيم,22.0,ألف دولار
املاح حمام معطرة و مستحضرات اخرى للاستعمال اثناء الاستحمام,20.7,ألف دولار
البسه اطفال وملحقاتها مصنرة او كروشيه من الياف نسجيه أخرى مصنره,20.6,ألف دولار
بلاطات والاصناف المماثله وان كانت مستطيله بحيث تكون محصوره فى بلاط يقل طول ضلعه عن 7سم,20.5,ألف دولار
لعزل الحراره ?  الصوت,20.0,ألف دولار
بلوفرات من الياف نسجيه أخرى مصنره,19.5,ألف دولار
حقائب و شنط و جوالات واكياس من بوليمرات الإيثلين,19.0,ألف دولار
فرش كنس,19.0,ألف دولار
غيرها من الفراجين (مماسح وفرش للارضيه) و الميكانيكيه منها,17.1,ألف دولار
رسومات بيانيه مطبوعه لاجهزه التسجيل الذاتى,16.0,ألف دولار
أخشاب صلبه من الزان منشوره,15.8,ألف دولار
فواكه ?  اثمار محفوظه مؤقتا,15.8,ألف دولار
منتجات اخرى من اصل نباتى,13.9,ألف دولار
فاصوليا مجمده,13.6,ألف دولار
منتجات ورقيه أخرى,13.0,ألف دولار
سجاد من ألياف صناعيه أخرى,12.6,ألف دولار
بلاط أرضيات سيراميك وزخارف معماريه ومصنوعات اخرى من سيراميك,12.5,ألف دولار
معاملات تجميع الدم,10.7,ألف دولار
صابون معطر تواليت,10.0,ألف دولار
كمبريسور هوائى أو غازى,9.7,ألف دولار
"لواح , افرخ من البلاستيك",9.4,ألف دولار
,8.4,ألف دولار
مانجوستين طازجةاو مجففه,7.6,ألف دولار
أغذية القطط و الكلاب,7.5,ألف دولار
خيوط من البوليستر المستمر غير مسرح أو ممشط,7.3,ألف دولار
عنب طازج,7.0,ألف دولار
بهارات اخرى,5.9,ألف دولار
صابون فى شكل عيدان لاستعمالات غير الزينة مثل(صابون خام),5.6,ألف دولار
كتب و كتيبات مطبوعه وان كانت مصوره,5.4,ألف دولار
انهدريت (كبريتات كالسيوم لامائى),5.2,ألف دولار
غيرها من خزانات ودنان وبراميل وصفائح من حديد او صلب سعتها اقل من 50 لتر,5.0,ألف دولار
ثـــوم طازج أو مثلج,4.2,ألف دولار
كتيبات فى صفحات متفرقة .. وان كانت مطوية .اجزاء دون تحديد..,4.0,ألف دولار
أسماك السردين طازجه أو مثلجه,2.8,ألف دولار
مقاعد بأطر معدنيه منجده,2.5,ألف دولار
ادوات أخرى من الزجاج العادى,2.3,ألف دولار
خدع و أعمال الحواه للإحتفالات,2.2,ألف دولار
خضروات مجففه,2.1,ألف دولار
اثاث اخر من الخشب ? حجره سفره من خشب,2.0,ألف دولار
تى شيرت وفانلات بنصف اكمام من الياف أخرى مصنره,2.0,ألف دولار
ملح غير صالح للطعام و ملح طعام,1.9,ألف دولار
تواليتات و أغطيتها من البلاستيك,1.7,ألف دولار
غيرها من اصناف للمائدة واصناف مطبخية ومنزلية من حديد,1.7,ألف دولار
اثاث خشبى من المستخدم فى حجرات النوم,1.3,ألف دولار
ورق أزوريه,1.2,ألف دولار
ادوات موسيقى وتريه اخرى بقوس مثل الكمان,1.1,ألف دولار
اغطية ارضيات وحوائط و أسقف من لدائن اخرى غير P.V.C,1.1,ألف دولار
الواح رخام بدون صقل,1.0,ألف دولار
مواد لاصقه قاعدتها مطاط اوبلاستيك(بما فى ذلك الراتنجات الاصطناعيه(غير  مهيأه للبيع بالتجزئه),1.0,ألف دولار
غيرها من مصنوعات اخرى من حديد او صلب,1.0,ألف دولار
ترابيع ?  احجارتبليط و رصف طرق وجوانبها من حجرعدا الاردواز,1.0,ألف دولار
غيرها من اصناف للمائدة واصناف مطبخية ومنزلية من صلب لايصدا,1.0,ألف دولار
تفاح طازج,1.0,ألف دولار
أخطبوط طازجه أو مثلجه,0.7,ألف دولار
سبيط حيه أو طازجه أو مثلجه أو مجمده,0.6,ألف دولار
سحلب مطحون,0.6,ألف دولار
ومحافظ من ورق وورق مقوى غير مضلع قابله للطى,0.6,ألف دولار
بويات و ورنيش من قاعده  بوليمرات,0.5,ألف دولار
حليات خشبيه بلاستيكيه,0.4,ألف دولار
فستق طازج او مجفف بقشرة,0.1,ألف دولار
كبارى,0.1,ألف دولار
