Item,Amount,Value
صابون معطر تواليت,323.7,ألف دولار
كاكاو مسحوق غير محلى,319.0,ألف دولار
مستحضرات لتعطير الغرف او لازاله الروائح الكريهه منها,285.5,ألف دولار
راتنجات الكيديه,279.0,ألف دولار
صابون فى شكل عيدان لاستعمالات غير الزينة مثل(صابون خام),277.0,ألف دولار
سلك نحاس اصفر,248.1,ألف دولار
الواح حديد كروم مسحوبة على البارد فى رولات بعرض اكبر من 600 مم وبسمك اكبر من 0.5مم واقل من 1مم,242.1,ألف دولار
إطارات السيارات النقل و الشاحنات,233.2,ألف دولار
غيرها من البويات والورنيشات المائيه,232.6,ألف دولار
زيت صويا منقى و غير معالج كيمائيا,227.0,ألف دولار
شمع برافين,222.4,ألف دولار
غيرها من منشات واجزاوءها من حديد او صلب,221.1,ألف دولار
صودا كاويه,214.5,ألف دولار
بوليستر  متنوع,212.6,ألف دولار
بيكربونات كالسيوم,210.2,ألف دولار
أغطية الزجاجات و مغاليق من أنواع البلاستيك الأخرى,208.5,ألف دولار
مصنوعات اخري من بورسلين او صيني للزينه,205.5,ألف دولار
"انابيب ومواسير وخراطيم,صلبة وغير قابلة للثنى من لدائن اصطناعيةاخرى",202.8,ألف دولار
مكسبات طعم ورائحه,192.0,ألف دولار
ورنيشات قاعدتها P.V.A,184.3,ألف دولار
اسلاك حديدية فى لفائف غير مغلفة او مطلية او مصقولة,184.3,ألف دولار
ورق مبيض يحتوى على الخشب,183.4,ألف دولار
عربات أطفال و زجاجات برطمانات من أنواع البلاستيك الأخرى,172.0,ألف دولار
لعزل الحراره ?  الصوت,172.0,ألف دولار
باترونات من المنسوجات,170.8,ألف دولار
مستحضرات لتثبيت تشكيلات الشعر (دون تحديد),159.2,ألف دولار
شامبو لغسيل الشعر  (دون تحديد),147.4,ألف دولار
الواح/افرخ/رقائق/شرائط/شرائح/اشكال مسطحه من بوليمرات الكربونيات,143.2,ألف دولار
انواع جبنه اخرى,140.0,ألف دولار
بوليستر أولى,138.0,ألف دولار
ملايات سرير من ألياف نسجيه مخلوطه,135.0,ألف دولار
أنسولين للتجزئه,133.5,ألف دولار
غيرها من ادوات واجهزة اخرى للتنظيم او التحكم,133.2,ألف دولار
غواسل عضوية بحالة ايونات سالبة,132.2,ألف دولار
محضرات متجانسه لاغذيه الاطفال,131.4,ألف دولار
غزل صناعى مفرد تحتوى على 85% من ألياف الإكليريك المستمر غير مهيئه للبيع بالتجزئه,130.5,ألف دولار
موصلات كهربيه لا تزيد عن 80 فولت,124.6,ألف دولار
صفائح علب واوعيه مماثله من حديد او صلب     لتعبئه اى مادة سعتها50 لتراواكثر,123.2,ألف دولار
خلايا اولية وبطاريات من أكسيد رصاص لتشغيل البساتم,115.5,ألف دولار
حبر كتابة و احبار ورنيش للطباعه,114.8,ألف دولار
سجاد نايلون آخر,112.3,ألف دولار
"ادوات من خزف زجاجى من النوع المستعمل للمائدة ,للمطبخ التواليت والمكتب وللتزيين داخل المنازل",110.6,ألف دولار
اقمشه غير مزوده من قطن,110.2,ألف دولار
منظف اسنان  .. بشكل بودرة او مسحوق بكافه انواعه,110.0,ألف دولار
سماد كبريتات البوتاسيوم فى عبوات أكثر من 10 كج,108.0,ألف دولار
شرائح غير خلويه ولامتحده مع مواد اخرى من بوليميرات الايثيلين,104.0,ألف دولار
,103.0,ألف دولار
سجاد وغيره من اغطية الارضيات النسجية من حرير أو قطن أو ألياف صناعيه عقدى,101.4,ألف دولار
ومحافظ من ورق وورق مقوى غير مضلع قابله للطى,101.2,ألف دولار
حقائب و شنط من أنواع البلاستيك الأخرى,98.6,ألف دولار
اسلاك مجدوله وحبال وكابلات من حديد او صلب غير معزوله كهربائيا,81.8,ألف دولار
,80.6,ألف دولار
استيك مشرب او مغطى او مغلف من الياف صناعية اكثر من 25 جم,78.4,ألف دولار
ورق كرافت لينر فى رولات غير مغلف أو معالج أو مبيض,73.5,ألف دولار
منتجات للتعبئة و التغليف أخرى من أنواع البلاستيك الأخرى,73.3,ألف دولار
أدوات التواليت و المنزل من أنواع البلاستيك الأخرى,72.1,ألف دولار
محضرات ذات سطح غير محتمل للحراره للارضيات و الجدرات و الواجهات,71.4,ألف دولار
غراء قاعدته نشاء او دكسترين او انواع اخرى من نشويات معدلة,70.2,ألف دولار
أغطية أرضيات نسجيه أخرى,69.4,ألف دولار
حبر طباعة الوان متنوعة,66.1,ألف دولار
مركزات بروتينيه,65.4,ألف دولار
عصير خليط,64.3,ألف دولار
بويات و ورنيش من قاعده  بوليمرات,61.0,ألف دولار
قضبان ?  زوايا و اشكال خاصه اخرى من المونيوم,60.5,ألف دولار
ملح غير صالح للطعام و ملح طعام,59.4,ألف دولار
احماض دهنية صناعية مونوكاربوكسيليك,58.2,ألف دولار
أحجار طبيعيه للمبانى مشقوقه,57.6,ألف دولار
كحول الميثيل,56.1,ألف دولار
عجائن البوليثرين متنوعه,55.4,ألف دولار
مجففات محضره,55.4,ألف دولار
مواد لاصقه قاعدتها مطاط اوبلاستيك(بما فى ذلك الراتنجات الاصطناعيه(غير  مهيأه للبيع بالتجزئه),54.1,ألف دولار
اجهزه طبخ واجهزه تسخين تعمل بالغاز او تعمل بالغاز ونوع اخر من الوقود,54.0,ألف دولار
سجاد من أنسجه أخرى طبيعيه ميكانيكى,52.4,ألف دولار
غيرصالحة للاستعمال المباشر,51.5,ألف دولار
أقمشه تحتوى على 85% نايلون أو بوليميدات مبيضه أو غير مبيضه أخرى,51.3,ألف دولار
اطقم حمامات / بياضات متنوعه,50.3,ألف دولار
محضرات غذائيه اخرى,50.0,ألف دولار
مرايا زجاجيه بدون اطر,49.0,ألف دولار
اغذيه متحصل عليها من نفش اوتحميص الغلال,47.7,ألف دولار
أحجار طبيعيه للمبانى مصقوله,45.9,ألف دولار
مظاريف ورقية,45.0,ألف دولار
بسكويت صيدلى,42.1,ألف دولار
فرش كنس,42.0,ألف دولار
أحجار الألومينيوم أو خفاف,41.9,ألف دولار
أدوات المائدة و المطبخ  من أنواع البلاستيك الأخرى,39.9,ألف دولار
مجنزيا محروقه (أكاسيد ماغنسيوم طبيعيه),39.0,ألف دولار
صلصه كتش اب و صلصه حريفه (هوت صوص),37.8,ألف دولار
بولى اثيلين ذات ثقل نوعى 94ر او يزيد,37.2,ألف دولار
محضرات واصناف صيدليه اخر,34.3,ألف دولار
فواكه وثمار اخرى ذات قشره صلبه فى محلول سكرى,33.2,ألف دولار
ألواح حديد مغلفه مسحوبه على الساخن فى رولات بعرض أقل من 600 أخرى,33.1,ألف دولار
مراوح تهويه دون  تحديد,32.3,ألف دولار
أسلاك من سبائك صلب,31.9,ألف دولار
انهدريت (كبريتات كالسيوم لامائى),31.8,ألف دولار
جبن مطبوخ غير مبشور ولا مسحوق,31.3,ألف دولار
صناديق و حاويات من البلاستيك,31.1,ألف دولار
سليب رجالى من ألياف صناعيه غير مصنره,30.8,ألف دولار
غيرها من الادوات والاجهزة المستخدمة فى الطب او الجراحة او لطب الاسنان  او للطب البيطرى,29.5,ألف دولار
اجهزة كهربائيه للتسخين الفورى للمياه ومقاومات تسخين كهربائيه (سخانات مغموره بداخل الغسالات),28.9,ألف دولار
ورنيشات قاعدتها بولى استر,27.6,ألف دولار
خيوط أو غزل ليست للحياكه من النايلون أو البولميدات مطاطى أو غيره أكثر من 50 تيكس,27.0,ألف دولار
بطاطس محفوظه بكاملها فى مواد أخرى,26.9,ألف دولار
زيت ذره مكرر,26.2,ألف دولار
مواسيروانابيب واشكال خاصه مجوفه من حديد زهر,25.1,ألف دولار
بصل وكرات بشوشه,22.4,ألف دولار
تى شيرت وفانلات بنصف اكمام من القطن مصنره,21.9,ألف دولار
خلاصات او ارواح او مركزات من بن او على اساس من البن,21.1,ألف دولار
مستلزمات أخرى من أنواع البلاستيك الأخرى,20.1,ألف دولار
مخاليط خضروات مجمده,19.2,ألف دولار
اصناف مماثله غير مزخرفه اساسها الجبس,18.2,ألف دولار
محضرات منظفة .. وان احتوت عل معامل نشط,16.7,ألف دولار
ادوات منزليه من الالومنيوم خاصه بالمطبخ,16.6,ألف دولار
سكر المابيل الشجرى,16.4,ألف دولار
اكياس وحقائب اخرى بما فيها المخروطيه الشكل,15.7,ألف دولار
فراكتوز 42,15.6,ألف دولار
كبسولات,15.2,ألف دولار
برتقال),15.0,ألف دولار
خلاصات اوارواح او مركزات من شاى,13.6,ألف دولار
استياتيت طبيعى مجروش او مطحون,13.1,ألف دولار
سجاد من ألياف صناعيه أخرى,12.6,ألف دولار
معاملات تجميع الدم,11.5,ألف دولار
اثاث معدنى اخر,11.3,ألف دولار
زيت عباد الشمس بصـفة عـامة,10.5,ألف دولار
بطاطس غير مجمده محفوظه اومعلبه,8.8,ألف دولار
اصناف مفروشات اخرى غير مصنره او كروشيه من مواد نسجيه اخرى,8.5,ألف دولار
فوليه),7.1,ألف دولار
غيرها من المربى,6.3,ألف دولار
ضمادات لاصقة واصناف اخرى ذات طبقة لاصقة,6.1,ألف دولار
زراير بلاستيك,4.9,ألف دولار
باب حديد اوشباك حديد بدون تحديد,4.8,ألف دولار
غيرهامن مصنوعات من اسمنت اومن خرسانه اومن حجراصطناعى وان كانت مسلحه,4.0,ألف دولار
أجزاء راديو و تليفزيون,3.9,ألف دولار
ورق المونيوم على حامل مشمع,3.9,ألف دولار
جريب فروت طازج أو مجفف,3.1,ألف دولار
كتيبات فى صفحات متفرقة .. وان كانت مطوية .اجزاء دون تحديد..,3.0,ألف دولار
مناديل ورقية (دون تحديد علب او جيب ),2.5,ألف دولار
بيديه و شطافات من البلاستيك,2.0,ألف دولار
الات اخرى تؤدى وظائف مستقلة بذاتها غير مذكورة او داخلة فى اى مكان اخرمن هذا الفصل,2.0,ألف دولار
آلات للإنشاءات العامه,1.5,ألف دولار
خيوط من الياف الزجاج,0.5,ألف دولار
روب حريمى من الالياف النسجية الأخرى غير مصنره,0.4,ألف دولار
ملايات أو مفارش السرير من الياف صناعيه مطبوعة,0.4,ألف دولار
شباك للصيد,0.2,ألف دولار
غيرها من مصنوعات اخرى مطروقه من حديد او صلب,0.1,ألف دولار
سجاد وغيره من اغطية الارضيات النسجية من صوف او شعر الحيوانات عقدى,0.1,ألف دولار
علب كرتون من كرافت/علب كرتون من كرافت وفلوتنج معا,0.0,ألف دولار
بنسلين للبيع بالتجزئه,0.0,ألف دولار
