Item,Amount,Value
علب كرتون من كرافت/علب كرتون من كرافت وفلوتنج معا,241.5,ألف دولار
فوليه),237.9,ألف دولار
شمع برافين,232.0,ألف دولار
ملفات صندوقية /اكلاسيرات صندوقيه,229.8,ألف دولار
اقمشة تحتوى على 85% بوليستر غير مزخرف,223.3,ألف دولار
اشكال مسطحةاخرى ومن اصناف ذاتية اللصق من لدائن اصطناعية,216.9,ألف دولار
بازلياء مجففه ومفصصه ومعبأه,215.0,ألف دولار
بسكويت صيدلى,203.2,ألف دولار
خلاصات او ارواح او مركزات من بن,193.3,ألف دولار
"ادوات من خزف زجاجى من النوع المستعمل للمائدة ,للمطبخ التواليت والمكتب وللتزيين داخل المنازل",182.6,ألف دولار
اغذيه متحصل عليها من نفش اوتحميص الغلال,178.5,ألف دولار
زجاج بللور وزجاج ملون أو زجاج مسطح عادى سادة غير مسلح,175.7,ألف دولار
بولى اثيلين ذات ثقل نوعى 94ر او يزيد,174.7,ألف دولار
زجاج بللور وزجاج عاكس أو زجاج مسطح عادى سادة غير مسلح,174.7,ألف دولار
وصلات و كيعان و فلانشات لمواسير,172.2,ألف دولار
راتنجات يوريا,169.1,ألف دولار
ادوات للمائدة والمطبخ بورسلين,158.3,ألف دولار
منظفات صناعية سائلة للمراحيض والاحواض والبالوعات(للاستخدام المنزلى),156.9,ألف دولار
أحجار طبيعيه للمبانى من الألبستر و الرخام,142.4,ألف دولار
عجائن البوليثرين متنوعه,140.4,ألف دولار
أغطية أرضيات نسجيه أخرى,139.4,ألف دولار
جلوكوز و عسل الجلوكوز,138.5,ألف دولار
شـاى أسود و شاي خام معبيء فى أكثر من 3 كج,138.4,ألف دولار
ابواب ونوافذ واطرها من الالومنيوم,137.5,ألف دولار
اقمشة تويل قطن خام أكثر من 85% قطن من200 جرام غير مبيضه,136.7,ألف دولار
ثلاجات ومجمدات مشتركه مثبته بأبواب داخليه منفصله,127.3,ألف دولار
اثاث اخر من الخشب ? حجره سفره من خشب,122.8,ألف دولار
شيكولاتة ومنتجات الكاكاو,121.4,ألف دولار
ستائر مصنرة او كروشيه من الياف تركيبيه,121.2,ألف دولار
احماض دهنية صناعية مونوكاربوكسيليك,120.0,ألف دولار
نباتات طبيه أخرى,119.7,ألف دولار
أدوات المائدة و المطبخ  من أنواع البلاستيك الأخرى,116.4,ألف دولار
عدس اصفر معبأ,115.4,ألف دولار
بوليمرات اسيتات الفينيل فى صورته الاولية(عدا المحلول المائى),113.8,ألف دولار
أحجار طبيعيه للمبانى مشقوقه,110.2,ألف دولار
محضرات تشحيم وتزييت ( محتويه على زيوت متحصل عليها من معادن قاريه ),107.3,ألف دولار
راتنجات الكيديه,107.2,ألف دولار
مرايا زجاجيه بدون اطر,106.2,ألف دولار
بولى إيزوأبتلين,106.1,ألف دولار
غيرها من المربى,102.1,ألف دولار
مواسير و أنابيب من الحديد للتقاطعات ملحومه طوليا,101.6,ألف دولار
ملابس مصنوعه من أنسجه معالجه ضد الرطوبه,100.4,ألف دولار
وبريات / فوط وبشاكير من القطن,98.7,ألف دولار
بطاطين مخلوطة من أنسجه أخرى,97.5,ألف دولار
غساله لاتزيد عن 10 كجم منزليه (فول اتوماتيك),96.2,ألف دولار
بياضات المائدة وبياضات المطابخ من المناشف او الاقمشة الوبرية المماثلة من قطن,95.9,ألف دولار
جلوكوز و عسل الجلوكوز,91.9,ألف دولار
صلصات ومحضرات مماثله اخرى,91.8,ألف دولار
مبانى سابقه التجهيز أو الإجهاد,90.0,ألف دولار
محضرات غذائيه اخرى,89.8,ألف دولار
خلايا اولية وبطاريات من أكسيد رصاص لتشغيل البساتم,88.4,ألف دولار
حقن طبيه من بلاستيك (سرنجه),88.4,ألف دولار
سقالات معدنيه,88.0,ألف دولار
خيوط الياف زجاجية اطوال اقل من 50 مم,82.6,ألف دولار
غيرها من الادوات والاجهزة المستخدمة فى الطب او الجراحة او لطب الاسنان  او للطب البيطرى,81.4,ألف دولار
عجائن طباعه شفافه,77.3,ألف دولار
ضمادات لاصقة واصناف اخرى ذات طبقة لاصقة,75.7,ألف دولار
اقمشة قطن خام أكثر من 85% قطن من100 إلى 200 جرام مبيضه,75.6,ألف دولار
أحجار الألومينيوم أو خفاف,75.2,ألف دولار
غيرها من الفراجين (مماسح وفرش للارضيه) و الميكانيكيه منها,73.6,ألف دولار
صابون فى شكل عيدان لاستعمالات غير الزينة مثل(صابون خام),72.7,ألف دولار
تقاوى بذر كتان,72.0,ألف دولار
ملايات السرير أخرى,71.9,ألف دولار
كتب و كتيبات مطبوعه وان كانت مصوره,71.4,ألف دولار
أخشاب صنوبريه بيضاء منشوره,70.7,ألف دولار
مخاليط وعجائن لتحضير منتجات المخابز الداخلة فى صناعة الخبز,70.5,ألف دولار
الومنيوم غير مشغول أو غير هيئة سبائك,68.8,ألف دولار
امصال الطب البيطرى,68.6,ألف دولار
املاح حمام معطرة و مستحضرات اخرى للاستعمال اثناء الاستحمام,67.9,ألف دولار
مطاط مبركن غير رغوى,66.3,ألف دولار
الواح حديد مغلفة مسحوبة على البارد او الساخن بعرض اقل من 600مم مطلية كهربيا بالزنك,66.3,ألف دولار
صناديق و حاويات من البلاستيك,63.4,ألف دولار
خيوط أو غزل ليست للحياكه من النايلون أو البولميدات مطاطى أو غيره أكثر من 50 تيكس,61.7,ألف دولار
خيوط من البوليستر المستمر غير مسرح أو ممشط,61.7,ألف دولار
اجزاء من الحابكات المسننة,61.0,ألف دولار
بطاطس غير مجمده محفوظه اومعلبه,60.7,ألف دولار
قضبان ?  زوايا و اشكال خاصه اخرى من سبائك المونيوم,56.0,ألف دولار
وخشب حبيبى بطبقة خارجيه واحدة على الأقل أقل من 6و مم,55.5,ألف دولار
قمصان رجالى من الياف أخرى غير مصنره,54.6,ألف دولار
فول بقلى (فول خيل),54.4,ألف دولار
ملايات قطن مطبوعة,54.1,ألف دولار
سلك المواعين,52.9,ألف دولار
"غيرها من الواح , افرخ , رقائق,شرائط,شرائح من البلاستيك",50.7,ألف دولار
الواح/افرخ/رقائق/شرائط/شرائح/اشكال مسطحه من البوليستر,50.5,ألف دولار
صمامات وما شابه لم تذكر فى مكان اخر,49.0,ألف دولار
,48.5,ألف دولار
أدوات التواليت و المنزل من أنواع البلاستيك الأخرى,48.4,ألف دولار
توابل بشكل مخاليط (بهارات),46.9,ألف دولار
سجاد صوف آخر,46.8,ألف دولار
,44.9,ألف دولار
مستلزمات أخرى من أنواع البلاستيك الأخرى,44.1,ألف دولار
حامض ايدروكلوريك ( هيدروجين كلوريد),43.7,ألف دولار
بطاطين مخلوطة قطن على الياف / شعبية,43.1,ألف دولار
أطقم حروف طباعه ورواسم (اكليشهات),42.7,ألف دولار
مسامير قلاووظ من حديد للخشب,42.4,ألف دولار
ملح غير صالح للطعام و ملح طعام,42.2,ألف دولار
ثلاجات منزليه أخرى,38.4,ألف دولار
(مثبت هيدروجين بروكسيد عند درجه الغليان فى الوسط القلوى),36.7,ألف دولار
أحجار طبيعيه للمبانى من الجرانيت,36.6,ألف دولار
مفاتيح كهربائيه اخرى للأكثر من 1000 فولت,34.6,ألف دولار
مطاط اسفنجى بشكل افرخ من مطاط مبركن / فرخ كاوتشوك اسفنجى,33.8,ألف دولار
بيديه و شطافات من البلاستيك,32.2,ألف دولار
حبات  (P.P) بولي بروبلين,31.6,ألف دولار
غواسل عضوية بحالة ايونات سالبة,30.6,ألف دولار
كتيبات فى صفحات متفرقة .. وان كانت مطوية .اجزاء دون تحديد..,30.2,ألف دولار
عربات أطفال و زجاجات برطمانات من أنواع البلاستيك الأخرى,28.5,ألف دولار
زيت الفيتيس و الفرامل,28.1,ألف دولار
ألواح حديد مغلفه مسحوبه على الساخن فى رولات بعرض أكبر من 600 مم أخرى,27.8,ألف دولار
عصصارات الفواكه والخضروات,27.8,ألف دولار
احذيه بنعال خارجيه من مطاط أو لدائن صناعيه أو جلد تركيبى,27.6,ألف دولار
بصل مجفف,27.4,ألف دولار
بادجات من ورق او ورق مقوى مطبوعه و مطبوعات تيكيت عادى,27.2,ألف دولار
ابراج وصوارى شبكيه ? ابراج معدنيه من حديد اوصلب,25.7,ألف دولار
محضرات ذات سطح غير محتمل للحراره للارضيات و الجدرات و الواجهات,25.3,ألف دولار
,25.0,ألف دولار
ادوات منزليه من الالومنيوم خاصه بالمطبخ,24.8,ألف دولار
فورمالدهيد,24.2,ألف دولار
تنر (تنر عضوى عادى او مخصوص),23.8,ألف دولار
مستحضرات للاستعمال قبل او اثناء او بعد الحلاقة,23.8,ألف دولار
خيوط أو غزل من البوليستر مفرد مزووى 50 لفه متر,20.6,ألف دولار
"انابيب ومواسير وخراطيم اخرى,غير مقواة و بها وصلات ربط",20.3,ألف دولار
زيوت عطرية مركزة فى شكل عجائن عطرية,20.1,ألف دولار
بهارات اخرى,19.5,ألف دولار
محضرات واصناف صيدليه اخر,17.9,ألف دولار
اجزاء الات تكييف الهواء شباك او حائط,16.7,ألف دولار
مياةبما فيهاالمياةالمعدنيةوالغازيةمضاف اليهاسكراومواد تحلية,16.5,ألف دولار
بما فى ذلك الفحم الحيوانى الخام,16.5,ألف دولار
غيرها من مصنوعات اخرى من حديد او صلب,15.9,ألف دولار
أجزاء اجهزه تربيه دواجن و حضانات واجهزه الفقس,15.2,ألف دولار
بلوزه حريمى من الياف صناعيه غير مصنره,14.8,ألف دولار
مستحضرات لتعطير الغرف او لازاله الروائح الكريهه منها,13.8,ألف دولار
بلوزه حريمى من الياف نسجيه أخرى غير مصنره,13.3,ألف دولار
بسلةمحضرةاومحفوظةفى عبوات غير مجمده,12.2,ألف دولار
ملابس المطر الداخليه رجالى بصفة عامه,10.8,ألف دولار
سجاد من أنسجه أخرى طبيعيه ميكانيكى,10.3,ألف دولار
عصير خليط,10.2,ألف دولار
ألواح حديد بأكاسيد الكروم مسحوبه على الساخن فى رولات بعرض أكبر من 600 مم و بسمك أقل من 5و مم,10.0,ألف دولار
الاسمنت ?  الملاط ?  المحضرات المماثله المتحمله للحرارة,9.3,ألف دولار
ورنيشات قاعدتها P.V.A,8.5,ألف دولار
استياتيت طبيعى مجروش او مطحون,8.3,ألف دولار
كبريتات اخرى,7.4,ألف دولار
"غيرها من اقمشة نصف شفافه , نسيج ومماسح ارجل وحشايا والواح من الفيبر جلاس",7.1,ألف دولار
قنينة كانيولا وادوات مماثلة,5.0,ألف دولار
خيوط أو غزل ليست للحياكه من البوليستر مطاطى أو غيره ليست للتجزأه,4.9,ألف دولار
رمال السيليس (السيليكا) ورمال الكوارتز,4.2,ألف دولار
مخاليط خضروات مجمده,4.0,ألف دولار
معجون بلاستيك لأعمال الطلاء الماستيكى,3.9,ألف دولار
وحدات تنقيه مياه الشرب,3.8,ألف دولار
طبول ?  اكسيلفون ?  صاجات,2.8,ألف دولار
خشب قشرة وابلكاش من الخشاب الصلبة اقل من 6مم,1.9,ألف دولار
هياكل لوحات توزيع كهربائيه,1.8,ألف دولار
فستان حريمى من الياف نسجيه أخرى غير مصنره,1.1,ألف دولار
منصهرات كهربيه داتيه لا يزيد عن 1000 فولت,1.0,ألف دولار
منتجات للتعبئة و التغليف أخرى من أنواع البلاستيك الأخرى,0.6,ألف دولار
اقمشه مبطنه تستخدم فى البرشام,0.5,ألف دولار
طوب حرارى عالى الألومينا بنسبة تزيد عن 50%,0.4,ألف دولار
روب حريمى من الالياف النسجية الأخرى غير مصنره,0.4,ألف دولار
دوريات .. وان كانت مشتملة على مواد دعاية تصدر اسبوعيا أو شهريا,0.2,ألف دولار
ستائر اخرى من الياف نسجيه أخرى,0.2,ألف دولار
أجزاء راديو و تليفزيون,0.1,ألف دولار
اكسوارات عوازل كهربائيه من بلاستيك,0.1,ألف دولار
دم آدمى و بيطرى لأغراض العاج البيولوجى,0.0,ألف دولار
اكسوارات عوازل كهربائيه من مواد أخرى,0.0,ألف دولار
حبر طباعة الوان متنوعة,0.0,ألف دولار
